year,quarter,geo_type,geo_name,geo_pname,hover_over,reg_users,app_opens
2022,3,DIS,chittorgarh,rajasthan,STA,520793,62711300
2022,3,DIS,hanumangarh,rajasthan,STA,438430,303886660
2022,3,DIS,pratapgarh,rajasthan,STA,140123,32602291
2022,3,DIS,sawai madhopur,rajasthan,STA,461840,32215728
2022,3,DIS,jalore,rajasthan,STA,436182,67230900
2022,3,DIS,bikaner,rajasthan,STA,819523,250765934
2022,3,DIS,sikar,rajasthan,STA,1133443,61228825
2022,3,DIS,dholpur,rajasthan,STA,237489,19098756
2022,3,DIS,sirohi,rajasthan,STA,289792,29876298
2022,3,DIS,rajsamand,rajasthan,STA,317247,43640347
2022,3,DIS,jaisalmer,rajasthan,STA,256162,163060522
2022,3,DIS,bundi,rajasthan,STA,324032,38644499
2022,3,DIS,jhalawar,rajasthan,STA,370638,49646877
2022,3,DIS,alwar,rajasthan,STA,1755844,56486270
2022,3,DIS,kota,rajasthan,STA,982248,34674075
2022,3,DIS,jhunjhunu,rajasthan,STA,839052,38191893
2022,4,DIS,pali,rajasthan,STA,641377,37823446
2022,4,DIS,ganganagar,rajasthan,STA,639140,41572688
2022,4,DIS,churu,rajasthan,STA,659182,34536777
2022,4,DIS,jaipur,rajasthan,STA,5975863,302929885
2022,4,DIS,baran,rajasthan,STA,320431,17042993
2022,4,DIS,bhilwara,rajasthan,STA,1017032,71900538
2022,4,DIS,banswara,rajasthan,STA,220126,13983897
2022,4,DIS,dungarpur,rajasthan,STA,199320,10652699
2022,4,DIS,tonk,rajasthan,STA,501573,29169650
2022,4,DIS,jodhpur,rajasthan,STA,1583620,94660470
2022,4,DIS,karauli,rajasthan,STA,388010,19877087
2022,4,DIS,udaipur,rajasthan,STA,949767,57456129
2022,4,DIS,dausa,rajasthan,STA,678693,33124667
2022,4,DIS,nagaur,rajasthan,STA,1043562,66793982
2022,4,DIS,bharatpur,rajasthan,STA,839280,31088388
2022,4,DIS,barmer,rajasthan,STA,742793,59090917
2022,4,DIS,ajmer,rajasthan,STA,1097266,73340646
2022,4,DIS,chittorgarh,rajasthan,STA,544856,36614779
2022,4,DIS,hanumangarh,rajasthan,STA,459397,29067836
2022,4,DIS,pratapgarh,rajasthan,STA,146311,10020826
2022,4,DIS,sawai madhopur,rajasthan,STA,484318,24244979
2022,4,DIS,jalore,rajasthan,STA,454009,26134282
2022,4,DIS,bikaner,rajasthan,STA,856385,51898443
2022,4,DIS,sikar,rajasthan,STA,1185927,64102564
2022,4,DIS,dholpur,rajasthan,STA,249028,13787272
2022,4,DIS,sirohi,rajasthan,STA,302852,16427206
2022,4,DIS,rajsamand,rajasthan,STA,331406,24301610
2022,4,DIS,jaisalmer,rajasthan,STA,266118,23450979
2022,4,DIS,bundi,rajasthan,STA,339186,19235443
2022,4,DIS,jhalawar,rajasthan,STA,387978,23347051
2022,4,DIS,alwar,rajasthan,STA,1843138,86723515
2022,4,DIS,kota,rajasthan,STA,1031196,51410929
2022,4,DIS,jhunjhunu,rajasthan,STA,876787,41612351
2023,1,DIS,pali,rajasthan,STA,670709,97423805
2023,1,DIS,ganganagar,rajasthan,STA,667880,545740376
2023,1,DIS,churu,rajasthan,STA,689946,85679770
2023,1,DIS,jaipur,rajasthan,STA,6247095,102771783
2023,1,DIS,baran,rajasthan,STA,336236,45403825
2023,1,DIS,bhilwara,rajasthan,STA,1065499,117006840
2023,1,DIS,banswara,rajasthan,STA,230384,50426578
2023,1,DIS,dungarpur,rajasthan,STA,208688,34247381
2023,1,DIS,tonk,rajasthan,STA,525758,63339041
2023,1,DIS,jodhpur,rajasthan,STA,1654436,298701684
2023,1,DIS,karauli,rajasthan,STA,407145,33413116
2023,1,DIS,udaipur,rajasthan,STA,992940,98423214
2023,1,DIS,dausa,rajasthan,STA,711545,24433964
2023,1,DIS,nagaur,rajasthan,STA,1091225,202610481
2023,1,DIS,bharatpur,rajasthan,STA,880577,28230243
2023,1,DIS,barmer,rajasthan,STA,776885,331816674
2023,1,DIS,ajmer,rajasthan,STA,1146113,103236511
2023,1,DIS,chittorgarh,rajasthan,STA,570826,73293194
2023,1,DIS,hanumangarh,rajasthan,STA,480902,324415689
2023,1,DIS,pratapgarh,rajasthan,STA,153524,39345331
2023,1,DIS,sawai madhopur,rajasthan,STA,508180,35983980
2023,1,DIS,jalore,rajasthan,STA,474939,79824084
2023,1,DIS,bikaner,rajasthan,STA,895948,284191045
2023,1,DIS,sikar,rajasthan,STA,1241633,63528752
2023,1,DIS,dholpur,rajasthan,STA,261343,24774189
2023,1,DIS,sirohi,rajasthan,STA,316745,39369927
2023,1,DIS,rajsamand,rajasthan,STA,346892,49993026
2023,1,DIS,jaisalmer,rajasthan,STA,277620,188778688
2023,1,DIS,bundi,rajasthan,STA,355631,47311708
2023,1,DIS,jhalawar,rajasthan,STA,406945,59392240
2023,1,DIS,alwar,rajasthan,STA,1931404,61673075
2023,1,DIS,kota,rajasthan,STA,1079455,38037137
2023,1,DIS,jhunjhunu,rajasthan,STA,917983,38515190
2023,2,DIS,pali,rajasthan,STA,700489,111112784
2023,2,DIS,ganganagar,rajasthan,STA,695005,557450404
2023,2,DIS,churu,rajasthan,STA,721780,94602712
2023,2,DIS,jaipur,rajasthan,STA,6490210,101281080
2023,2,DIS,baran,rajasthan,STA,352029,44461374
2023,2,DIS,bhilwara,rajasthan,STA,1112475,116319648
2023,2,DIS,banswara,rajasthan,STA,240901,69598435
2023,2,DIS,dungarpur,rajasthan,STA,218341,40098787
2023,2,DIS,tonk,rajasthan,STA,550458,63366212
2023,2,DIS,jodhpur,rajasthan,STA,1723274,328744335
2023,2,DIS,karauli,rajasthan,STA,426213,38564604
2023,2,DIS,udaipur,rajasthan,STA,1034200,111769850
2023,2,DIS,dausa,rajasthan,STA,743151,25490365
2023,2,DIS,nagaur,rajasthan,STA,1140617,233229254
2023,2,DIS,bharatpur,rajasthan,STA,920291,29508013
2023,2,DIS,barmer,rajasthan,STA,814371,357596250
2023,2,DIS,ajmer,rajasthan,STA,1191890,109383533
2023,2,DIS,chittorgarh,rajasthan,STA,596527,86858393
2023,2,DIS,hanumangarh,rajasthan,STA,501441,352688757
2023,2,DIS,pratapgarh,rajasthan,STA,161051,48811536
2023,2,DIS,sawai madhopur,rajasthan,STA,531040,38538927
2023,2,DIS,jalore,rajasthan,STA,497223,90742576
2023,2,DIS,bikaner,rajasthan,STA,934772,317703250
2023,2,DIS,sikar,rajasthan,STA,1295705,72379272
2023,2,DIS,dholpur,rajasthan,STA,273507,28282770
2023,2,DIS,sirohi,rajasthan,STA,330039,44665778
2023,2,DIS,rajsamand,rajasthan,STA,362498,54976050
2023,2,DIS,jaisalmer,rajasthan,STA,291021,199933840
2023,2,DIS,bundi,rajasthan,STA,372468,49994367
2023,2,DIS,jhalawar,rajasthan,STA,426153,66031386
2023,2,DIS,alwar,rajasthan,STA,2015122,62529380
2023,2,DIS,kota,rajasthan,STA,1123468,45574539
2023,2,DIS,jhunjhunu,rajasthan,STA,957879,40711827
2023,3,DIS,pali,rajasthan,STA,730031,114579950
2023,3,DIS,ganganagar,rajasthan,STA,722798,512965336
2023,3,DIS,churu,rajasthan,STA,753559,120081326
2023,3,DIS,jaipur,rajasthan,STA,6745507,88138968
2023,3,DIS,baran,rajasthan,STA,368285,54916793
2023,3,DIS,bhilwara,rajasthan,STA,1161222,123204454
2023,3,DIS,banswara,rajasthan,STA,251467,77554711
2023,3,DIS,dungarpur,rajasthan,STA,227663,57792491
2023,3,DIS,tonk,rajasthan,STA,575238,59135745
2023,3,DIS,jodhpur,rajasthan,STA,1793526,340883710
2023,3,DIS,karauli,rajasthan,STA,444935,43455810
2023,3,DIS,udaipur,rajasthan,STA,1075658,135031777
2023,3,DIS,dausa,rajasthan,STA,776364,20580287
2023,3,DIS,nagaur,rajasthan,STA,1190241,248122285
2023,3,DIS,bharatpur,rajasthan,STA,961681,63482900
2023,3,DIS,barmer,rajasthan,STA,850293,400237829
2023,3,DIS,ajmer,rajasthan,STA,1240780,183736410
2023,3,DIS,chittorgarh,rajasthan,STA,622349,86502458
2023,3,DIS,hanumangarh,rajasthan,STA,522619,362030658
2023,3,DIS,pratapgarh,rajasthan,STA,168793,60919555
2023,3,DIS,sawai madhopur,rajasthan,STA,554740,41740350
2023,3,DIS,jalore,rajasthan,STA,518035,93136203
2023,3,DIS,bikaner,rajasthan,STA,974753,362977425
2023,3,DIS,sikar,rajasthan,STA,1350861,57455590
2023,3,DIS,dholpur,rajasthan,STA,285692,35034202
2023,3,DIS,sirohi,rajasthan,STA,343786,71505446
2023,3,DIS,rajsamand,rajasthan,STA,378133,64002782
2023,3,DIS,jaisalmer,rajasthan,STA,303744,225295537
2023,3,DIS,bundi,rajasthan,STA,389057,55870845
2023,3,DIS,jhalawar,rajasthan,STA,446144,63490116
2023,3,DIS,alwar,rajasthan,STA,2100632,68857107
2023,3,DIS,kota,rajasthan,STA,1170118,40526891
2023,3,DIS,jhunjhunu,rajasthan,STA,998478,26060916
2023,4,DIS,pali,rajasthan,STA,757423,52741973
2023,4,DIS,ganganagar,rajasthan,STA,749024,47626088
2023,4,DIS,churu,rajasthan,STA,782820,43468666
2023,4,DIS,jaipur,rajasthan,STA,6983265,321115628
2023,4,DIS,baran,rajasthan,STA,383244,29501990
2023,4,DIS,bhilwara,rajasthan,STA,1205003,70874806
2023,4,DIS,banswara,rajasthan,STA,261434,36670946
2023,4,DIS,dungarpur,rajasthan,STA,236525,19841316
2023,4,DIS,tonk,rajasthan,STA,598210,29621800
2023,4,DIS,jodhpur,rajasthan,STA,1857340,114162633
2023,4,DIS,karauli,rajasthan,STA,462482,25602504
2023,4,DIS,udaipur,rajasthan,STA,1115611,73796442
2023,4,DIS,dausa,rajasthan,STA,806062,36517536
2023,4,DIS,nagaur,rajasthan,STA,1236331,90918832
2023,4,DIS,bharatpur,rajasthan,STA,1000530,63625396
2023,4,DIS,barmer,rajasthan,STA,883944,78473305
2023,4,DIS,ajmer,rajasthan,STA,1284233,78973604
2023,4,DIS,chittorgarh,rajasthan,STA,646563,43650262
2023,4,DIS,hanumangarh,rajasthan,STA,542076,39998065
2023,4,DIS,pratapgarh,rajasthan,STA,175877,15971177
2023,4,DIS,sawai madhopur,rajasthan,STA,576534,29540020
2023,4,DIS,jalore,rajasthan,STA,537521,39567441
2023,4,DIS,bikaner,rajasthan,STA,1010869,69192584
2023,4,DIS,sikar,rajasthan,STA,1402231,69297940
2023,4,DIS,dholpur,rajasthan,STA,296811,24439893
2023,4,DIS,sirohi,rajasthan,STA,356682,20102277
2023,4,DIS,rajsamand,rajasthan,STA,392759,28918772
2023,4,DIS,jaisalmer,rajasthan,STA,316363,26678376
2023,4,DIS,bundi,rajasthan,STA,404630,25297747
2023,4,DIS,jhalawar,rajasthan,STA,464200,29977919
2023,4,DIS,alwar,rajasthan,STA,2179932,132648697
2023,4,DIS,kota,rajasthan,STA,1214016,55226916
2023,4,DIS,jhunjhunu,rajasthan,STA,1036803,41604049
2024,1,DIS,pali,rajasthan,STA,789720,97952287
2024,1,DIS,ganganagar,rajasthan,STA,779442,542552641
2024,1,DIS,churu,rajasthan,STA,817478,122388035
2024,1,DIS,jaipur,rajasthan,STA,7253881,91786337
2024,1,DIS,baran,rajasthan,STA,401079,63987686
2024,1,DIS,bhilwara,rajasthan,STA,1256777,93869802
2024,1,DIS,banswara,rajasthan,STA,273274,126820857
2024,1,DIS,dungarpur,rajasthan,STA,247078,76820225
2024,1,DIS,tonk,rajasthan,STA,625020,55635027
2024,1,DIS,jodhpur,rajasthan,STA,1933181,359010322
2024,1,DIS,karauli,rajasthan,STA,482948,114594404
2024,1,DIS,udaipur,rajasthan,STA,1161696,180844031
2024,1,DIS,dausa,rajasthan,STA,840526,27528423
2024,1,DIS,nagaur,rajasthan,STA,1290786,181616353
2024,1,DIS,bharatpur,rajasthan,STA,1044485,170246534
2024,1,DIS,barmer,rajasthan,STA,924996,419469361
2024,1,DIS,ajmer,rajasthan,STA,1334929,89752939
2024,1,DIS,chittorgarh,rajasthan,STA,674975,87187679
2024,1,DIS,hanumangarh,rajasthan,STA,564616,396576065
2024,1,DIS,pratapgarh,rajasthan,STA,184649,65381524
2024,1,DIS,sawai madhopur,rajasthan,STA,601854,39305435
2024,1,DIS,jalore,rajasthan,STA,561499,130268653
2024,1,DIS,bikaner,rajasthan,STA,1053646,370590346
2024,1,DIS,sikar,rajasthan,STA,1461236,46574989
2024,1,DIS,dholpur,rajasthan,STA,310116,41770901
2024,1,DIS,sirohi,rajasthan,STA,371512,55366565
2024,1,DIS,rajsamand,rajasthan,STA,409987,60990555
2024,1,DIS,jaisalmer,rajasthan,STA,330610,205410639
2024,1,DIS,bundi,rajasthan,STA,423170,61703311
2024,1,DIS,jhalawar,rajasthan,STA,485430,72659034
2024,1,DIS,alwar,rajasthan,STA,2270393,209103015
2024,1,DIS,kota,rajasthan,STA,1264105,44531531
2024,1,DIS,jhunjhunu,rajasthan,STA,1080420,25823051
2018,1,DIS,south,sikkim,STA,3679,0
2018,1,DIS,west,sikkim,STA,2048,0
2018,1,DIS,east,sikkim,STA,12749,0
2018,1,DIS,north,sikkim,STA,1575,0
2018,2,DIS,south,sikkim,STA,5147,0
2018,2,DIS,west,sikkim,STA,2868,0
2018,2,DIS,east,sikkim,STA,17767,0
2018,2,DIS,north,sikkim,STA,2315,0
2018,3,DIS,south,sikkim,STA,6943,0
2018,3,DIS,west,sikkim,STA,4042,0
2018,3,DIS,east,sikkim,STA,23460,0
2018,3,DIS,north,sikkim,STA,3192,0
2018,4,DIS,south,sikkim,STA,8992,0
2018,4,DIS,west,sikkim,STA,5328,0
2018,4,DIS,east,sikkim,STA,29948,0
2018,4,DIS,north,sikkim,STA,4270,0
2019,1,DIS,south,sikkim,STA,11031,0
2019,1,DIS,west,sikkim,STA,6479,0
2019,1,DIS,east,sikkim,STA,36124,0
2019,1,DIS,north,sikkim,STA,5322,0
2019,2,DIS,south,sikkim,STA,13547,77140
2019,2,DIS,west,sikkim,STA,8064,46084
2019,2,DIS,east,sikkim,STA,43048,238494
2019,2,DIS,north,sikkim,STA,6340,36802
2019,3,DIS,south,sikkim,STA,16016,280590
2019,3,DIS,west,sikkim,STA,9481,144701
2019,3,DIS,east,sikkim,STA,49404,754830
2019,3,DIS,north,sikkim,STA,7227,136683
2019,4,DIS,south,sikkim,STA,18461,329447
2019,4,DIS,west,sikkim,STA,11078,178799
2019,4,DIS,east,sikkim,STA,55340,889132
2019,4,DIS,north,sikkim,STA,8093,154626
2020,1,DIS,south,sikkim,STA,21043,363778
2020,1,DIS,west,sikkim,STA,12746,206588
2020,1,DIS,east,sikkim,STA,61820,973818
2020,1,DIS,north,sikkim,STA,9022,152979
2020,2,DIS,south,sikkim,STA,24768,391248
2020,2,DIS,west,sikkim,STA,15082,272075
2020,2,DIS,east,sikkim,STA,69829,1057180
2020,2,DIS,north,sikkim,STA,10242,191832
2020,3,DIS,south,sikkim,STA,28038,435098
2020,3,DIS,west,sikkim,STA,17400,289152
2020,3,DIS,east,sikkim,STA,78018,1205412
2020,3,DIS,north,sikkim,STA,11317,226808
2020,4,DIS,south,sikkim,STA,31055,487764
2020,4,DIS,west,sikkim,STA,19217,307094
2020,4,DIS,east,sikkim,STA,85770,1393562
2020,4,DIS,north,sikkim,STA,12501,290250
2021,1,DIS,south,sikkim,STA,33490,549002
2021,1,DIS,west,sikkim,STA,20769,329949
2021,1,DIS,east,sikkim,STA,92502,1635704
2021,1,DIS,north,sikkim,STA,13452,280676
2021,2,DIS,south,sikkim,STA,35900,967570
2021,2,DIS,west,sikkim,STA,22352,824607
2021,2,DIS,east,sikkim,STA,99077,1747714
2021,2,DIS,north,sikkim,STA,14411,1001230
2021,3,DIS,south,sikkim,STA,38616,1144641
2021,3,DIS,west,sikkim,STA,24132,1053092
2021,3,DIS,east,sikkim,STA,106352,2217368
2021,3,DIS,north,sikkim,STA,15593,1299464
2021,4,DIS,south,sikkim,STA,41311,1156897
2021,4,DIS,west,sikkim,STA,25834,686418
2021,4,DIS,east,sikkim,STA,113537,3108229
2021,4,DIS,north,sikkim,STA,16725,574008
2022,1,DIS,south,sikkim,STA,43881,2776181
2022,1,DIS,west,sikkim,STA,27594,3049668
2022,1,DIS,east,sikkim,STA,120360,3384215
2022,1,DIS,north,sikkim,STA,17781,3230129
2022,2,DIS,south,sikkim,STA,46351,3490586
2022,2,DIS,west,sikkim,STA,29184,4031393
2022,2,DIS,east,sikkim,STA,126666,4759136
2022,2,DIS,north,sikkim,STA,18793,4712822
2022,3,DIS,south,sikkim,STA,48673,4041078
2022,3,DIS,west,sikkim,STA,30513,4964725
2022,3,DIS,east,sikkim,STA,133152,5164204
2022,3,DIS,north,sikkim,STA,19687,4578529
2022,4,DIS,south,sikkim,STA,50716,2045443
2022,4,DIS,west,sikkim,STA,31605,1253670
2022,4,DIS,east,sikkim,STA,139175,4859711
2022,4,DIS,north,sikkim,STA,20472,790040
2023,1,DIS,south,sikkim,STA,52942,5195700
2023,1,DIS,west,sikkim,STA,32945,4025814
2023,1,DIS,east,sikkim,STA,145199,4158937
2023,1,DIS,north,sikkim,STA,21354,5546776
2023,2,DIS,south,sikkim,STA,55158,7212789
2023,2,DIS,west,sikkim,STA,34427,8135830
2023,2,DIS,east,sikkim,STA,150852,6251789
2023,2,DIS,north,sikkim,STA,22291,6870467
2023,3,DIS,south,sikkim,STA,57259,9417663
2023,3,DIS,west,sikkim,STA,35808,11546849
2023,3,DIS,east,sikkim,STA,156600,7052486
2023,3,DIS,north,sikkim,STA,23162,6889308
2023,4,DIS,south,sikkim,STA,59357,3982251
2023,4,DIS,west,sikkim,STA,37183,1959402
2023,4,DIS,east,sikkim,STA,162011,9012227
2023,4,DIS,north,sikkim,STA,24024,884318
2024,1,DIS,south,sikkim,STA,61782,5845705
2024,1,DIS,west,sikkim,STA,38748,3447804
2024,1,DIS,east,sikkim,STA,168229,8402762
2024,1,DIS,north,sikkim,STA,25062,1888089
2018,1,DIS,tiruchirappalli,tamil-nadu,STA,62230,0
2018,1,DIS,ramanathapuram,tamil-nadu,STA,14636,0
2018,1,DIS,krishnagiri,tamil-nadu,STA,66958,0
2018,1,DIS,cuddalore,tamil-nadu,STA,43486,0
2018,1,DIS,kancheepuram,tamil-nadu,STA,136352,0
2018,1,DIS,tiruppur,tamil-nadu,STA,87652,0
2018,1,DIS,dharmapuri,tamil-nadu,STA,33682,0
2018,1,DIS,thoothukkudi,tamil-nadu,STA,25509,0
2018,1,DIS,thanjavur,tamil-nadu,STA,36258,0
2018,1,DIS,madurai,tamil-nadu,STA,72582,0
2018,1,DIS,tiruvannamalai,tamil-nadu,STA,40279,0
2018,1,DIS,salem,tamil-nadu,STA,88288,0
2018,1,DIS,nagapattinam,tamil-nadu,STA,15626,0
2018,1,DIS,tirupathur,tamil-nadu,STA,25242,0
2018,1,DIS,ariyalur,tamil-nadu,STA,9211,0
2018,1,DIS,chennai,tamil-nadu,STA,292004,0
2018,1,DIS,the nilgiris,tamil-nadu,STA,13351,0
2018,1,DIS,erode,tamil-nadu,STA,53761,0
2018,1,DIS,karur,tamil-nadu,STA,19098,0
2018,1,DIS,kallakkurichi,tamil-nadu,STA,20750,0
2018,1,DIS,viluppuram,tamil-nadu,STA,31546,0
2018,1,DIS,pudukkottai,tamil-nadu,STA,16067,0
2018,1,DIS,perambalur,tamil-nadu,STA,8476,0
2018,1,DIS,coimbatore,tamil-nadu,STA,170306,0
2018,1,DIS,virudhunagar,tamil-nadu,STA,27079,0
2018,1,DIS,dindigul,tamil-nadu,STA,34025,0
2018,1,DIS,sivaganga,tamil-nadu,STA,16919,0
2018,1,DIS,tenkasi,tamil-nadu,STA,15000,0
2018,1,DIS,chengalpattu,tamil-nadu,STA,215210,0
2018,1,DIS,kanniyakumari,tamil-nadu,STA,28347,0
2018,1,DIS,tirunelveli,tamil-nadu,STA,28006,0
2018,1,DIS,thiruvallur,tamil-nadu,STA,215622,0
2018,1,DIS,theni,tamil-nadu,STA,18253,0
2018,1,DIS,ranipet,tamil-nadu,STA,31107,0
2018,1,DIS,namakkal,tamil-nadu,STA,38529,0
2018,1,DIS,vellore,tamil-nadu,STA,42137,0
2018,1,DIS,thiruvarur,tamil-nadu,STA,11170,0
2018,2,DIS,tiruchirappalli,tamil-nadu,STA,91156,0
2018,2,DIS,ramanathapuram,tamil-nadu,STA,22157,0
2018,2,DIS,krishnagiri,tamil-nadu,STA,96842,0
2018,2,DIS,cuddalore,tamil-nadu,STA,63447,0
2018,2,DIS,kancheepuram,tamil-nadu,STA,188583,0
2018,2,DIS,tiruppur,tamil-nadu,STA,128535,0
2018,2,DIS,dharmapuri,tamil-nadu,STA,49703,0
2018,2,DIS,thoothukkudi,tamil-nadu,STA,38026,0
2018,2,DIS,thanjavur,tamil-nadu,STA,53239,0
2018,2,DIS,madurai,tamil-nadu,STA,105957,0
2018,2,DIS,tiruvannamalai,tamil-nadu,STA,58386,0
2018,2,DIS,salem,tamil-nadu,STA,126830,0
2018,2,DIS,nagapattinam,tamil-nadu,STA,23371,0
2018,2,DIS,tirupathur,tamil-nadu,STA,36233,0
2018,2,DIS,ariyalur,tamil-nadu,STA,14083,0
2018,2,DIS,chennai,tamil-nadu,STA,401349,0
2018,2,DIS,the nilgiris,tamil-nadu,STA,19063,0
2018,2,DIS,erode,tamil-nadu,STA,77385,0
2018,2,DIS,karur,tamil-nadu,STA,27639,0
2018,2,DIS,kallakkurichi,tamil-nadu,STA,30936,0
2018,2,DIS,viluppuram,tamil-nadu,STA,45050,0
2018,2,DIS,pudukkottai,tamil-nadu,STA,24385,0
2018,2,DIS,perambalur,tamil-nadu,STA,12343,0
2018,2,DIS,coimbatore,tamil-nadu,STA,244374,0
2018,2,DIS,virudhunagar,tamil-nadu,STA,40179,0
2018,2,DIS,dindigul,tamil-nadu,STA,50731,0
2018,2,DIS,sivaganga,tamil-nadu,STA,25789,0
2018,2,DIS,tenkasi,tamil-nadu,STA,22686,0
2018,2,DIS,chengalpattu,tamil-nadu,STA,292432,0
2018,2,DIS,kanniyakumari,tamil-nadu,STA,41038,0
2018,2,DIS,tirunelveli,tamil-nadu,STA,40760,0
2018,2,DIS,thiruvallur,tamil-nadu,STA,300210,0
2018,2,DIS,theni,tamil-nadu,STA,27112,0
2018,2,DIS,ranipet,tamil-nadu,STA,43481,0
2018,2,DIS,namakkal,tamil-nadu,STA,55375,0
2018,2,DIS,vellore,tamil-nadu,STA,60166,0
2018,2,DIS,thiruvarur,tamil-nadu,STA,17005,0
2018,3,DIS,tiruchirappalli,tamil-nadu,STA,119661,0
2018,3,DIS,ramanathapuram,tamil-nadu,STA,29985,0
2018,3,DIS,krishnagiri,tamil-nadu,STA,128769,0
2018,3,DIS,cuddalore,tamil-nadu,STA,84632,0
2018,3,DIS,kancheepuram,tamil-nadu,STA,239985,0
2018,3,DIS,tiruppur,tamil-nadu,STA,172195,0
2018,3,DIS,dharmapuri,tamil-nadu,STA,67318,0
2018,3,DIS,thoothukkudi,tamil-nadu,STA,50858,0
2018,3,DIS,thanjavur,tamil-nadu,STA,70116,0
2018,3,DIS,madurai,tamil-nadu,STA,138064,0
2018,3,DIS,tiruvannamalai,tamil-nadu,STA,77186,0
2018,3,DIS,salem,tamil-nadu,STA,164489,0
2018,3,DIS,nagapattinam,tamil-nadu,STA,32391,0
2018,3,DIS,tirupathur,tamil-nadu,STA,47975,0
2018,3,DIS,ariyalur,tamil-nadu,STA,19441,0
2018,3,DIS,chennai,tamil-nadu,STA,511138,0
2018,3,DIS,the nilgiris,tamil-nadu,STA,25275,0
2018,3,DIS,erode,tamil-nadu,STA,101492,0
2018,3,DIS,karur,tamil-nadu,STA,36648,0
2018,3,DIS,kallakkurichi,tamil-nadu,STA,42462,0
2018,3,DIS,viluppuram,tamil-nadu,STA,59484,0
2018,3,DIS,pudukkottai,tamil-nadu,STA,33467,0
2018,3,DIS,perambalur,tamil-nadu,STA,16465,0
2018,3,DIS,coimbatore,tamil-nadu,STA,318461,0
2018,3,DIS,virudhunagar,tamil-nadu,STA,53656,0
2018,3,DIS,dindigul,tamil-nadu,STA,68304,0
2018,3,DIS,sivaganga,tamil-nadu,STA,34866,0
2018,3,DIS,tenkasi,tamil-nadu,STA,30847,0
2018,3,DIS,chengalpattu,tamil-nadu,STA,368413,0
2018,3,DIS,kanniyakumari,tamil-nadu,STA,54637,0
2018,3,DIS,tirunelveli,tamil-nadu,STA,54056,0
2018,3,DIS,thiruvallur,tamil-nadu,STA,381620,0
2018,3,DIS,theni,tamil-nadu,STA,36969,0
2018,3,DIS,ranipet,tamil-nadu,STA,55677,0
2018,3,DIS,namakkal,tamil-nadu,STA,72500,0
2018,3,DIS,vellore,tamil-nadu,STA,77325,0
2018,3,DIS,thiruvarur,tamil-nadu,STA,23350,0
2018,4,DIS,tiruchirappalli,tamil-nadu,STA,160006,0
2018,4,DIS,ramanathapuram,tamil-nadu,STA,40421,0
2018,4,DIS,krishnagiri,tamil-nadu,STA,172743,0
2018,4,DIS,cuddalore,tamil-nadu,STA,114395,0
2018,4,DIS,kancheepuram,tamil-nadu,STA,318007,0
2018,4,DIS,tiruppur,tamil-nadu,STA,227253,0
2018,4,DIS,dharmapuri,tamil-nadu,STA,91253,0
2018,4,DIS,thoothukkudi,tamil-nadu,STA,67862,0
2018,4,DIS,thanjavur,tamil-nadu,STA,93638,0
2018,4,DIS,madurai,tamil-nadu,STA,183206,0
2018,4,DIS,tiruvannamalai,tamil-nadu,STA,105024,0
2018,4,DIS,salem,tamil-nadu,STA,215365,0
2018,4,DIS,nagapattinam,tamil-nadu,STA,44023,0
2018,4,DIS,tirupathur,tamil-nadu,STA,65372,0
2018,4,DIS,ariyalur,tamil-nadu,STA,26505,0
2018,4,DIS,chennai,tamil-nadu,STA,689276,0
2018,4,DIS,the nilgiris,tamil-nadu,STA,33617,0
2018,4,DIS,erode,tamil-nadu,STA,132294,0
2018,4,DIS,karur,tamil-nadu,STA,48725,0
2018,4,DIS,kallakkurichi,tamil-nadu,STA,59098,0
2018,4,DIS,viluppuram,tamil-nadu,STA,81637,0
2018,4,DIS,pudukkottai,tamil-nadu,STA,44937,0
2018,4,DIS,perambalur,tamil-nadu,STA,22429,0
2018,4,DIS,coimbatore,tamil-nadu,STA,415090,0
2018,4,DIS,virudhunagar,tamil-nadu,STA,71704,0
2018,4,DIS,dindigul,tamil-nadu,STA,90832,0
2018,4,DIS,sivaganga,tamil-nadu,STA,47194,0
2018,4,DIS,tenkasi,tamil-nadu,STA,41206,0
2018,4,DIS,chengalpattu,tamil-nadu,STA,483785,0
2018,4,DIS,kanniyakumari,tamil-nadu,STA,72179,0
2018,4,DIS,tirunelveli,tamil-nadu,STA,70740,0
2018,4,DIS,thiruvallur,tamil-nadu,STA,514830,0
2018,4,DIS,theni,tamil-nadu,STA,49911,0
2018,4,DIS,ranipet,tamil-nadu,STA,75577,0
2018,4,DIS,namakkal,tamil-nadu,STA,94773,0
2018,4,DIS,vellore,tamil-nadu,STA,103405,0
2018,4,DIS,thiruvarur,tamil-nadu,STA,31566,0
2019,1,DIS,tiruchirappalli,tamil-nadu,STA,193798,0
2019,1,DIS,ramanathapuram,tamil-nadu,STA,49864,0
2019,1,DIS,krishnagiri,tamil-nadu,STA,212859,0
2019,1,DIS,cuddalore,tamil-nadu,STA,138966,0
2019,1,DIS,kancheepuram,tamil-nadu,STA,385091,0
2019,1,DIS,tiruppur,tamil-nadu,STA,273869,0
2019,1,DIS,dharmapuri,tamil-nadu,STA,111273,0
2019,1,DIS,thoothukkudi,tamil-nadu,STA,82778,0
2019,1,DIS,thanjavur,tamil-nadu,STA,113549,0
2019,1,DIS,madurai,tamil-nadu,STA,224783,0
